"match_id","date","time","season","league","phase","venue","team_id","team","opp_id","opp","coach","opp_coach","GF","GA","decision","status","pts"
"20191185000013","2018-12-08","20:15","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Andrea Kröni",6,1,"","End",3
"20191186000068","2018-12-08","18:00","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105643","SC Langenthal","Christian Oesch","Ruedi Minder",0,3,"","End",0
"20191186000066","2018-12-08","17:15","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103947","Fribourg Ladies Hockey-Club","Teddy Krauer","Marc Hayoz",3,1,"","End",3
"20191185000015","2018-12-08","17:00","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105642","Ladies Team Lugano","Bruno Allemann","Steve Huard",1,15,"","End",0
"20191185000014","2018-12-08","17:00","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","103639","SC Reinach","Diane Michaud","Melanie Häfliger",2,3,"OT","End",1
"20191186000067","2018-12-08","16:45","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","105525","EC Wil Ladies","Mathias Leuenberger","Marcel Herzog",4,2,"","End",3
"20191186000070","2018-12-08","20:15","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105512","EHC Zunzgen-Sissach","Angela Frautschi","Daniel Zbinden",4,2,"","End",3
"20191185000013","2018-12-08","20:15","2018/2019","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Andrea Kröni","Yan Gigon",1,6,"","End",0
"20191186000068","2018-12-08","18:00","2018/2019","SWHL B","Regular Season","away","105643","SC Langenthal","105380","EHC Kreuzlingen-Konstanz","Ruedi Minder","Christian Oesch",3,0,"","End",3
"20191186000066","2018-12-08","17:15","2018/2019","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103700","EHC Sursee","Marc Hayoz","Teddy Krauer",1,3,"","End",0
"20191185000015","2018-12-08","17:00","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103589","EV Bomo","Steve Huard","Bruno Allemann",15,1,"","End",3
"20191185000014","2018-12-08","17:00","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","103432","ZSC Lions","Melanie Häfliger","Diane Michaud",3,2,"OT","End",2
"20191186000067","2018-12-08","16:45","2018/2019","SWHL B","Regular Season","away","105525","EC Wil Ladies","104907","Brandis Juniors Ladies","Marcel Herzog","Mathias Leuenberger",2,4,"","End",0
"20191185000010","2018-12-02","20:00","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","Andrea Kröni","Melanie Häfliger",3,7,"","End",0
"20191186000065","2018-12-02","17:30","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","103701","Lausanne HC Féminin","Daniel Zbinden","Serge Pipoz",2,1,"","End",3
"20191186000062","2018-12-02","17:15","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103947","Fribourg Ladies Hockey-Club","Ruedi Minder","Marc Hayoz",4,1,"","End",3
"20191185000011","2018-12-02","17:00","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy","Bruno Allemann","Yan Gigon",1,5,"","End",0
"20191185000012","2018-12-02","15:00","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103432","ZSC Lions","Steve Huard","Diane Michaud",9,4,"","End",3
"20191185000010","2018-12-02","20:00","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","Melanie Häfliger","Andrea Kröni",7,3,"","End",3
"20191186000065","2018-12-02","17:30","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105512","EHC Zunzgen-Sissach","Serge Pipoz","Daniel Zbinden",1,2,"","End",0
"20191186000062","2018-12-02","17:15","2018/2019","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105643","SC Langenthal","Marc Hayoz","Ruedi Minder",1,4,"","End",0
"20191185000011","2018-12-02","17:00","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo","Yan Gigon","Bruno Allemann",5,1,"","End",3
"20191185000012","2018-12-02","15:00","2018/2019","SWHL A","Regular Season","away","103432","ZSC Lions","105642","Ladies Team Lugano","Diane Michaud","Steve Huard",4,9,"","End",0
"20191186000064","2018-12-01","20:00","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","Angela Frautschi","Christian Oesch",1,0,"","End",3
"20191186000063","2018-12-01","18:30","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","104297","EHC Bassersdorf Ladies","Marcel Herzog","Emanuel Kutil",6,5,"OT","End",2
"20191185000009","2018-12-01","17:15","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Diane Michaud","Yan Gigon",3,1,"","End",3
"20191185000008","2018-12-01","17:15","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105642","Ladies Team Lugano","Melanie Häfliger","Steve Huard",5,7,"","End",0
"20191186000061","2018-12-01","16:45","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103700","EHC Sursee","Mathias Leuenberger","Stefanie Hänggi",12,2,"","End",3
"20191185000007","2018-12-01","14:15","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105752","Thurgau Indien Ladies","Bruno Allemann","Andrea Kröni",1,4,"","End",0
"20191186000064","2018-12-01","20:00","2018/2019","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","Christian Oesch","Angela Frautschi",0,1,"","End",0
"20191186000063","2018-12-01","18:30","2018/2019","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105525","EC Wil Ladies","Emanuel Kutil","Marcel Herzog",5,6,"OT","End",1
"20191185000009","2018-12-01","17:15","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Diane Michaud",1,3,"","End",0
"20191185000008","2018-12-01","17:15","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103639","SC Reinach","Steve Huard","Melanie Häfliger",7,5,"","End",3
"20191186000061","2018-12-01","16:45","2018/2019","SWHL B","Regular Season","away","103700","EHC Sursee","104907","Brandis Juniors Ladies","Stefanie Hänggi","Mathias Leuenberger",2,12,"","End",0
"20191185000007","2018-12-01","14:15","2018/2019","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103589","EV Bomo","Andrea Kröni","Bruno Allemann",4,1,"","End",3
"20191186000019","2018-11-29","20:00","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103951","GCK Lions Frauen","Christian Oesch","Angela Frautschi",5,4,"","End",3
"20191186000019","2018-11-29","20:00","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105380","EHC Kreuzlingen-Konstanz","Angela Frautschi","Christian Oesch",4,5,"","End",0
"20191186000057","2018-11-25","19:30","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","104907","Brandis Juniors Ladies","Emanuel Kutil","Mathias Leuenberger",3,2,"","End",3
"20191186000059","2018-11-25","17:30","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","105525","EC Wil Ladies","Daniel Zbinden","Marcel Herzog",3,2,"","End",3
"20191186000056","2018-11-25","17:00","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105643","SC Langenthal","Teddy Krauer","Rudi Minder",3,2,"SO","End",2
"20191185000006","2018-11-25","17:00","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Melanie Häfliger",1,4,"","End",0
"20191185000005","2018-11-25","17:00","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","103432","ZSC Lions","Bruno Allemann","Diane Michaud",1,6,"","End",0
"20191185000004","2018-11-25","16:30","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Andrea Kröni","Steve Huard",3,6,"","End",0
"20191186000058","2018-11-25","11:30","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","103951","GCK Lions Frauen","Marc Hayoz","Angela Frautschi",7,1,"","End",3
"20191186000057","2018-11-25","19:30","2018/2019","SWHL B","Regular Season","away","104907","Brandis Ladies","104297","EHC Bassersdorf Ladies","Mathias Leuenberger","Emanuel Kutil",2,3,"","End",0
"20191186000059","2018-11-25","17:30","2018/2019","SWHL B","Regular Season","away","105525","EC Wil Ladies","105512","EHC Zunzgen-Sissach","Marcel Herzog","Daniel Zbinden",2,3,"","End",0
"20191186000056","2018-11-25","17:00","2018/2019","SWHL B","Regular Season","away","105643","SC Langenthal","103700","EHC Sursee","Rudi Minder","Teddy Krauer",2,3,"SO","End",1
"20191185000006","2018-11-25","17:00","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Melanie Häfliger","Yan Gigon",4,1,"","End",3
"20191185000005","2018-11-25","17:00","2018/2019","SWHL A","Regular Season","away","103432","ZSC Lions","103589","EV Bomo","Diane Michaud","Bruno Allemann",6,1,"","End",3
"20191185000004","2018-11-25","16:30","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Steve Huard","Andrea Kröni",6,3,"","End",3
"20191186000058","2018-11-25","11:30","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103947","Fribourg Ladies Hockey-Club","Angela Frautschi","Marc Hayoz",1,7,"","End",0
"20191185000002","2018-11-24","18:15","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Steve Huard","Yan Gigon",6,1,"","End",3
"20191185000003","2018-11-24","17:15","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103589","EV Bomo","Melanie Häfliger","Bruno Allemann",6,0,"","End",3
"20191186000060","2018-11-24","15:30","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103701","Lausanne HC Féminin","Christian Oesch","Serge Pipoz",2,0,"","End",3
"20191185000002","2018-11-24","18:15","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Steve Huard",1,6,"","End",0
"20191185000003","2018-11-24","17:15","2018/2019","SWHL A","Regular Season","away","103589","EV Bomo","103639","SC Reinach","Bruno Allemann","Melanie Häfliger",0,6,"","End",0
"20191186000060","2018-11-24","15:30","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105380","EHC Kreuzlingen-Konstanz","Serge Pipoz","Christian Oesch",0,2,"","End",0
"20191186000052","2018-11-18","18:31","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","105643","SC Langenthal","Angela Frautschi","Ruedi Minder",1,5,"","End",0
"20191185000059","2018-11-18","17:45","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","103432","ZSC Lions","Melanie Häfliger","Diane Michaud",4,1,"","End",3
"20191186000053","2018-11-18","17:30","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104907","Brandis Juniors Ladies","Daniel Zbinden","Mathias Leuenberger",1,4,"","End",0
"20191186000055","2018-11-18","16:00","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105380","EHC Kreuzlingen-Konstanz","Marcel Herzog","Christian Oesch",5,0,"","Forfait",3
"20191186000054","2018-11-18","10:45","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","103947","Fribourg Ladies Hockey-Club","Serge Pipoz","Marc Hayoz",0,5,"","End",0
"20191186000052","2018-11-18","18:31","2018/2019","SWHL B","Regular Season","away","105643","SC Langenthal","103951","GCK Lions Frauen","Ruedi Minder","Angela Frautschi",5,1,"","End",3
"20191185000059","2018-11-18","17:45","2018/2019","SWHL A","Regular Season","away","103432","ZSC Lions","103639","SC Reinach","Diane Michaud","Melanie Häfliger",1,4,"","End",0
"20191186000053","2018-11-18","17:30","2018/2019","SWHL B","Regular Season","away","104907","Brandis Ladies","105512","EHC Zunzgen-Sissach","Mathias Leuenberger","Daniel Zbinden",4,1,"","End",3
"20191186000055","2018-11-18","16:00","2018/2019","SWHL B","Regular Season","away","105380","EHC Kreuzlingen-Konstanz","105525","EC Wil Ladies","Christian Oesch","Marcel Herzog",0,5,"","Forfait",0
"20191186000054","2018-11-18","10:45","2018/2019","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","103701","Lausanne HC Féminin","Marc Hayoz","Serge Pipoz",5,0,"","End",3
"20191186000049","2018-11-17","20:15","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104907","Brandis Juniors Ladies","Christian Oesch","Mathias Leuenberger",4,5,"SO","End",1
"20191185000058","2018-11-17","19:45","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105549","Neuchâtel Hockey Academy","Andrea Kröni","Yan Gigon",0,2,"","End",0
"20191185000060","2018-11-17","18:15","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103589","EV Bomo","Steve Huard","Bruno Allemann",8,0,"","End",3
"20191186000048","2018-11-17","17:15","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","103701","Lausanne HC Féminin","Ruedi Minder","Serge Pipoz",10,0,"","End",3
"20191186000046","2018-11-17","17:00","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103951","GCK Lions Frauen","Teddy Krauer","Monika Leuenberger",1,4,"","End",0
"20191186000050","2018-11-17","15:45","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105525","EC Wil Ladies","Marc Hayoz","Marcel Herzog",4,3,"","End",3
"20191186000049","2018-11-17","20:15","2018/2019","SWHL B","Regular Season","away","104907","Brandis Ladies","105380","EHC Kreuzlingen-Konstanz","Mathias Leuenberger","Christian Oesch",5,4,"SO","End",2
"20191185000058","2018-11-17","19:45","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","105752","Thurgau Indien Ladies","Yan Gigon","Andrea Kröni",2,0,"","End",3
"20191185000060","2018-11-17","18:15","2018/2019","SWHL A","Regular Season","away","103589","EV Bomo","105642","Ladies Team Lugano","Bruno Allemann","Steve Huard",0,8,"","End",0
"20191186000048","2018-11-17","17:15","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","105643","SC Langenthal","Serge Pipoz","Ruedi Minder",0,10,"","End",0
"20191186000046","2018-11-17","17:00","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","103700","EHC Sursee","Monika Leuenberger","Teddy Krauer",4,1,"","End",3
"20191186000050","2018-11-17","15:45","2018/2019","SWHL B","Regular Season","away","105525","EC Wil Ladies","103947","Fribourg Ladies Hockey-Club","Marcel Herzog","Marc Hayoz",3,4,"","End",0
"20191186000047","2018-11-16","20:15","2018/2019","SWHL B","Regular Season","home","105512","EHC Zunzgen-Sissach","104297","EHC Bassersdorf Ladies","Daniel Zbinden","Emanuel Kutil",1,3,"","End",0
"20191186000047","2018-11-16","20:15","2018/2019","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105512","EHC Zunzgen-Sissach","Emanuel Kutil","Daniel Zbinden",3,1,"","End",3
"20191185000046","2018-11-14","20:15","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103432","ZSC Lions","Andrea Kröni","Georg Taferner",4,6,"","End",0
"20191185000046","2018-11-14","20:15","2018/2019","SWHL A","Regular Season","away","103432","ZSC Lions","105752","Thurgau Indien Ladies","Georg Taferner","Andrea Kröni",6,4,"","End",3
"20191186000014","2018-11-11","16:00","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","105512","EHC Zunzgen-Sissach","Marcel Herzog","Daniel Zbinden",7,0,"","End",3
"20191186000014","2018-11-11","16:00","2018/2019","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105525","EC Wil Ladies","Daniel Zbinden","Marcel Herzog",0,7,"","End",0
"20191186000039","2018-11-10","19:36","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103947","Fribourg Ladies Hockey-Club","Emanuel Kutil","Fabrice Vadi",5,2,"","End",3
"20191186000039","2018-11-10","19:36","2018/2019","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","104297","EHC Bassersdorf Ladies","Fabrice Vadi","Emanuel Kutil",2,5,"","End",0
"20191186000043","2018-11-01","20:00","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","104297","EHC Bassersdorf Ladies","Christian Oesch","Emanuel Kutil",0,5,"","Forfait",0
"20191186000043","2018-11-01","20:00","2018/2019","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105380","EHC Kreuzlingen-Konstanz","Emanuel Kutil","Christian Oesch",5,0,"","Forfait",3
"20191186000045","2018-10-28","11:30","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","104907","Brandis Juniors Ladies","Philippe Forrer","Mathias Leuenberger",1,9,"","End",0
"20191186000045","2018-10-28","11:30","2018/2019","SWHL B","Regular Season","away","104907","Brandis Ladies","103947","Fribourg Ladies Hockey-Club","Mathias Leuenberger","Philippe Forrer",9,1,"","End",3
"20191185000055","2018-10-27","20:15","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105752","Thurgau Indien Ladies","Melanie Häfliger","Andrea Kröni",7,0,"","End",3
"20191186000042","2018-10-27","19:00","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","103701","Lausanne HC Féminin","Monika Leuenberger","Serge Pipoz",6,0,"","End",3
"20191186000041","2018-10-27","18:00","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105512","EHC Zunzgen-Sissach","Teddy Krauer","Daniel Zbinden",4,0,"","End",3
"20191185000057","2018-10-27","17:00","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","105642","Ladies Team Lugano","Georg Taferner","Steve Hoard",2,1,"","End",3
"20191185000056","2018-10-27","17:00","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","105549","Neuchâtel Hockey Academy","Bruno Allemann","Yan Gigon",2,5,"","End",0
"20191185000055","2018-10-27","20:15","2018/2019","SWHL A","Regular Season","away","105752","Thurgau Indien Ladies","103639","SC Reinach","Andrea Kröni","Melanie Häfliger",0,7,"","End",0
"20191186000042","2018-10-27","19:00","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","103951","GCK Lions Frauen","Serge Pipoz","Monika Leuenberger",0,6,"","End",0
"20191186000041","2018-10-27","18:00","2018/2019","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103700","EHC Sursee","Daniel Zbinden","Teddy Krauer",0,4,"","End",0
"20191185000057","2018-10-27","17:00","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","103432","ZSC Lions","Steve Hoard","Georg Taferner",1,2,"","End",0
"20191185000056","2018-10-27","17:00","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103589","EV Bomo","Yan Gigon","Bruno Allemann",5,2,"","End",3
"20191185000054","2018-10-21","19:30","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","103432","ZSC Lions","Yan Gigon","Georg Taferner",0,1,"","End",0
"20191186000036","2018-10-21","17:00","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","103701","Lausanne HC Féminin","Teddy Krauer","Serge Pipoz",4,3,"","End",3
"20191186000040","2018-10-21","16:45","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","105643","SC Langenthal","Mathias Leuenberger","Ruedi Minder",2,3,"","End",0
"20191186000037","2018-10-21","16:30","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","105512","EHC Zunzgen-Sissach","Christian Oesch","Daniel Zbinden",3,2,"SO","End",2
"20191185000052","2018-10-21","16:30","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103589","EV Bomo","Andrea Kröni","Bruno Allemann",0,5,"","End",0
"20191186000038","2018-10-21","16:00","2018/2019","SWHL B","Regular Season","home","105525","EC Wil Ladies","103951","GCK Lions Frauen","Marcel Herzog","Monika Leuenberger",5,4,"OT","End",2
"20191185000053","2018-10-21","14:30","2018/2019","SWHL A","Regular Season","home","105642","Ladies Team Lugano","103639","SC Reinach","Steve Huard","Melanie Häfliger",2,1,"","End",3
"20191185000054","2018-10-21","19:30","2018/2019","SWHL A","Regular Season","away","103432","ZSC Lions","105549","Neuchâtel Hockey Academy","Georg Taferner","Yan Gigon",1,0,"","End",3
"20191186000036","2018-10-21","17:00","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","103700","EHC Sursee","Serge Pipoz","Teddy Krauer",3,4,"","End",0
"20191186000040","2018-10-21","16:45","2018/2019","SWHL B","Regular Season","away","105643","SC Langenthal","104907","Brandis Juniors Ladies","Ruedi Minder","Mathias Leuenberger",3,2,"","End",3
"20191186000037","2018-10-21","16:30","2018/2019","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","105380","EHC Kreuzlingen-Konstanz","Daniel Zbinden","Christian Oesch",2,3,"SO","End",1
"20191185000052","2018-10-21","16:30","2018/2019","SWHL A","Regular Season","away","103589","EV Bomo","105752","Thurgau Indien Ladies","Bruno Allemann","Andrea Kröni",5,0,"","End",3
"20191186000038","2018-10-21","16:00","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","105525","EC Wil Ladies","Monika Leuenberger","Marcel Herzog",4,5,"OT","End",1
"20191185000053","2018-10-21","14:30","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","105642","Ladies Team Lugano","Melanie Häfliger","Steve Huard",1,2,"","End",0
"20191186000033","2018-10-20","20:15","2018/2019","SWHL B","Regular Season","home","103947","Fribourg Ladies Hockey-Club","105512","EHC Zunzgen-Sissach","Philippe Forrer","Daniel Zbinden",4,0,"","End",3
"20191185000051","2018-10-20","20:15","2018/2019","SWHL A","Regular Season","home","103639","SC Reinach","105549","Neuchâtel Hockey Academy","Melanie Häfliger","Yan Gigon",0,5,"","End",0
"20191186000031","2018-10-20","20:00","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103700","EHC Sursee","Christian Oesch","Teddy Krauer",4,3,"","End",3
"20191186000034","2018-10-20","18:00","2018/2019","SWHL B","Regular Season","home","103951","GCK Lions Frauen","104907","Brandis Juniors Ladies","Monika Leuenberger","Mathias Leuenberger",3,4,"SO","End",1
"20191186000032","2018-10-20","17:26","2018/2019","SWHL B","Regular Season","home","103701","Lausanne HC Féminin","105525","EC Wil Ladies","Serge Pipoz","Marcel Herzog",0,12,"","End",0
"20191185000050","2018-10-20","17:00","2018/2019","SWHL A","Regular Season","home","103432","ZSC Lions","103589","EV Bomo","Georg Taferner","Bruno Allemann",2,1,"","End",3
"20191186000035","2018-10-20","13:30","2018/2019","SWHL B","Regular Season","home","105643","SC Langenthal","104297","EHC Bassersdorf Ladies","Ruedi Minder","Emanuel Kutil",12,4,"","End",3
"20191185000049","2018-10-20","11:30","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","105642","Ladies Team Lugano","Andrea Kröni","Steve Huard",1,6,"","End",0
"20191186000033","2018-10-20","20:15","2018/2019","SWHL B","Regular Season","away","105512","EHC Zunzgen-Sissach","103947","Fribourg Ladies Hockey-Club","Daniel Zbinden","Philippe Forrer",0,4,"","End",0
"20191185000051","2018-10-20","20:15","2018/2019","SWHL A","Regular Season","away","105549","Neuchâtel Hockey Academy","103639","SC Reinach","Yan Gigon","Melanie Häfliger",5,0,"","End",3
"20191186000031","2018-10-20","20:00","2018/2019","SWHL B","Regular Season","away","103700","EHC Sursee","105380","EHC Kreuzlingen-Konstanz","Teddy Krauer","Christian Oesch",3,4,"","End",0
"20191186000034","2018-10-20","18:00","2018/2019","SWHL B","Regular Season","away","104907","Brandis Ladies","103951","GCK Lions Frauen","Mathias Leuenberger","Monika Leuenberger",4,3,"SO","End",2
"20191186000032","2018-10-20","17:26","2018/2019","SWHL B","Regular Season","away","105525","EC Wil Ladies","103701","Lausanne HC Féminin","Marcel Herzog","Serge Pipoz",12,0,"","End",3
"20191185000050","2018-10-20","17:00","2018/2019","SWHL A","Regular Season","away","103589","EV Bomo","103432","ZSC Lions","Bruno Allemann","Georg Taferner",1,2,"","End",0
"20191186000035","2018-10-20","13:30","2018/2019","SWHL B","Regular Season","away","104297","EHC Bassersdorf Ladies","105643","SC Langenthal","Emanuel Kutil","Ruedi Minder",4,12,"","End",0
"20191185000049","2018-10-20","11:30","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105752","Thurgau Indien Ladies","Steve Huard","Andrea Kröni",6,1,"","End",3
"20191185000040","2018-10-14","19:30","2018/2019","SWHL A","Regular Season","home","105752","Thurgau Indien Ladies","103639","SC Reinach","Andrea Kröni","Melanie Häfliger",0,10,"","End",0
"20191185000040","2018-10-14","19:30","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","105752","Thurgau Indien Ladies","Melanie Häfliger","Andrea Kröni",10,0,"","End",3
"20191186000030","2018-10-13","20:12","2018/2019","SWHL B","Regular Season","home","104297","EHC Bassersdorf Ladies","103951","GCK Lions Frauen","Emanuel Kutil","Monika Leuenberger",4,3,"","End",3
"20191185000047","2018-10-13","20:00","2018/2019","SWHL A","Regular Season","home","105549","Neuchâtel Hockey Academy","105642","Ladies Team Lugano","Yan Gigon","Steve Huard",2,9,"","End",0
"20191186000026","2018-10-13","19:30","2018/2019","SWHL B","Regular Season","home","103700","EHC Sursee","105525","EC Wil Ladies","Teddy Krauer","Marcel Herzog",3,1,"","End",3
"20191185000048","2018-10-13","17:00","2018/2019","SWHL A","Regular Season","home","103589","EV Bomo","103639","SC Reinach","Bruno Allemann","Melanie Häfliger",0,3,"","End",0
"20191186000028","2018-10-13","16:45","2018/2019","SWHL B","Regular Season","home","104907","Brandis Ladies","103701","Lausanne HC Féminin","Mathias Leuenberger","Serge Pipoz",12,0,"","End",3
"20191186000027","2018-10-13","15:30","2018/2019","SWHL B","Regular Season","home","105380","EHC Kreuzlingen-Konstanz","103947","Fribourg Ladies Hockey-Club","Christian Oesch","Fabrice Vadi",0,5,"","Forfait",0
"20191186000030","2018-10-13","20:12","2018/2019","SWHL B","Regular Season","away","103951","GCK Lions Frauen","104297","EHC Bassersdorf Ladies","Monika Leuenberger","Emanuel Kutil",3,4,"","End",0
"20191185000047","2018-10-13","20:00","2018/2019","SWHL A","Regular Season","away","105642","Ladies Team Lugano","105549","Neuchâtel Hockey Academy","Steve Huard","Yan Gigon",9,2,"","End",3
"20191186000026","2018-10-13","19:30","2018/2019","SWHL B","Regular Season","away","105525","EC Wil Ladies","103700","EHC Sursee","Marcel Herzog","Teddy Krauer",1,3,"","End",0
"20191185000048","2018-10-13","17:00","2018/2019","SWHL A","Regular Season","away","103639","SC Reinach","103589","EV Bomo","Melanie Häfliger","Bruno Allemann",3,0,"","End",3
"20191186000028","2018-10-13","16:45","2018/2019","SWHL B","Regular Season","away","103701","Lausanne HC Féminin","104907","Brandis Juniors Ladies","Serge Pipoz","Mathias Leuenberger",0,12,"","End",0
"20191186000027","2018-10-13","15:30","2018/2019","SWHL B","Regular Season","away","103947","Fribourg Ladies Hockey-Club","105380","EHC Kreuzlingen-Konstanz","Fabrice Vadi","Christian Oesch",5,0,"","Forfait",3
